order_item_id,order_id,product_id,quantity,price
36546,12253,351,1,329.83
36547,12254,259,3,13.07
36548,12254,183,3,233.11
36549,12254,127,3,468.71
36550,12254,437,5,108.87
36551,12254,367,3,96.07
36552,12255,13,4,54.64
36553,12255,423,3,427.65
36554,12255,14,5,394.11
36555,12255,238,3,418.06
36556,12255,65,5,418.99
36557,12256,210,5,165.22
36558,12257,6,3,392.98
36559,12257,331,1,15.64
36560,12257,496,1,374.05
36561,12257,260,1,8.25
36562,12258,143,1,321.69
36563,12258,336,4,406.89
36564,12258,383,3,261.76
36565,12259,170,2,364.92
36566,12260,183,2,233.11
36567,12260,226,3,57.99
36568,12261,39,1,305.15
36569,12261,380,1,322.49
36570,12261,123,2,66.89
36571,12261,401,4,227.45
36572,12261,10,3,369.21
36573,12262,410,5,385.47
36574,12262,359,5,390.66
36575,12263,393,3,469.23
36576,12263,454,5,322.11
36577,12263,165,2,310.78
36578,12264,166,4,313.26
36579,12264,118,2,356.66
36580,12264,75,2,68.48
36581,12264,394,4,71.98
36582,12265,94,4,239.13
36583,12266,61,5,473.82
36584,12266,472,5,421.17
36585,12266,309,2,463.73
36586,12267,314,3,376.43
36587,12267,184,1,262.96
36588,12267,259,4,13.07
36589,12267,355,2,364.9
36590,12268,296,5,126.89
36591,12268,212,3,84.37
36592,12268,246,4,352.76
36593,12269,178,1,100.14
36594,12270,312,1,169.28
36595,12271,19,2,48.63
36596,12272,395,3,228.19
36597,12272,287,5,218.81
36598,12273,408,1,93.54
36599,12273,490,4,363.66
36600,12273,315,3,313.41
36601,12273,123,5,66.89
36602,12274,245,4,290.4
36603,12274,343,4,211.58
36604,12275,413,3,383.87
36605,12275,59,4,240.89
36606,12275,17,1,7.62
36607,12275,124,4,129.57
36608,12275,96,2,260.92
36609,12276,206,4,129.09
36610,12276,167,1,14.6
36611,12276,275,5,43.85
36612,12277,94,1,239.13
36613,12277,75,4,68.48
36614,12277,110,4,246.31
36615,12277,172,1,174.25
36616,12277,451,5,400.78
36617,12278,184,4,262.96
36618,12278,331,4,15.64
36619,12279,157,3,324.77
36620,12279,256,5,130.77
36621,12280,478,5,251.04
36622,12280,402,4,264.29
36623,12280,47,2,283.77
36624,12280,204,2,367.93
36625,12280,64,4,107.36
36626,12281,261,2,428.58
36627,12282,162,5,405.36
36628,12282,96,1,260.92
36629,12283,274,1,366.74
36630,12283,241,4,98.78
36631,12283,213,3,227.45
36632,12283,302,5,88.78
36633,12283,426,4,211.39
36634,12284,198,3,344.54
36635,12285,440,4,244.41
36636,12285,447,5,442.41
36637,12286,54,2,209.15
36638,12286,79,2,350.63
36639,12286,129,1,264.37
36640,12286,414,2,251.33
36641,12287,481,1,60.55
36642,12287,72,4,435.04
36643,12287,474,1,287.64
36644,12287,48,3,379.95
36645,12287,29,5,309.52
36646,12288,450,1,399.38
36647,12289,205,3,192.0
36648,12289,458,2,169.98
36649,12289,290,4,276.34
36650,12289,133,4,145.67
36651,12290,8,4,130.62
36652,12290,313,3,109.88
36653,12291,19,3,48.63
36654,12292,55,1,270.15
36655,12293,152,1,9.52
36656,12293,180,4,65.37
36657,12293,269,5,459.35
36658,12293,486,4,437.57
36659,12294,452,1,27.52
36660,12294,67,3,339.53
36661,12294,66,1,390.57
36662,12294,301,4,298.97
36663,12294,140,1,271.95
36664,12295,368,2,239.55
36665,12295,352,1,162.16
36666,12296,363,1,119.3
36667,12296,78,2,389.07
36668,12296,133,1,145.67
36669,12297,265,4,181.05
36670,12297,298,4,462.45
36671,12298,401,2,227.45
36672,12298,56,4,127.89
36673,12299,13,3,54.64
36674,12299,29,3,309.52
36675,12299,232,1,329.6
36676,12300,370,2,463.09
36677,12300,118,3,356.66
36678,12300,56,3,127.89
36679,12300,66,3,390.57
36680,12301,63,5,369.04
36681,12302,88,4,143.42
36682,12302,213,2,227.45
36683,12302,110,4,246.31
36684,12302,51,2,132.62
36685,12303,199,3,34.73
36686,12304,423,5,427.65
36687,12304,62,3,252.0
36688,12304,468,5,161.17
36689,12305,108,4,271.53
36690,12305,259,2,13.07
36691,12305,210,1,165.22
36692,12305,100,2,34.72
36693,12306,49,4,342.39
36694,12306,103,4,183.68
36695,12306,419,2,126.13
36696,12306,286,3,289.75
36697,12307,338,2,472.35
36698,12307,280,1,318.77
36699,12308,228,1,330.67
36700,12308,428,3,347.3
36701,12308,415,3,404.69
36702,12308,390,1,452.32
36703,12308,356,2,440.67
36704,12309,360,3,96.45
36705,12309,457,1,384.68
36706,12309,404,2,475.13
36707,12309,416,3,122.75
36708,12310,194,3,9.42
36709,12310,113,4,434.79
36710,12310,100,3,34.72
36711,12310,382,5,414.37
36712,12311,490,2,363.66
36713,12311,361,2,310.39
36714,12311,306,2,344.25
36715,12312,451,4,400.78
36716,12313,210,5,165.22
36717,12313,188,2,65.46
36718,12313,13,1,54.64
36719,12313,400,3,66.15
36720,12313,118,2,356.66
36721,12314,459,1,286.62
36722,12314,425,5,460.59
36723,12314,30,4,183.07
36724,12314,5,4,378.71
36725,12315,357,4,155.16
36726,12315,159,5,314.53
36727,12315,122,3,209.92
36728,12315,458,5,169.98
36729,12316,95,3,213.65
36730,12316,161,1,145.92
36731,12316,291,5,202.27
36732,12316,461,1,461.53
36733,12316,450,1,399.38
36734,12317,207,5,354.78
36735,12318,369,3,117.01
36736,12318,64,5,107.36
36737,12318,59,2,240.89
36738,12318,22,1,308.91
36739,12318,348,4,431.98
36740,12319,405,4,193.4
36741,12319,119,2,200.75
36742,12319,357,5,155.16
36743,12319,14,5,394.11
36744,12319,56,5,127.89
36745,12320,381,3,262.72
36746,12320,234,3,183.66
36747,12320,246,5,352.76
36748,12321,10,4,369.21
36749,12321,433,3,380.43
36750,12322,272,3,352.91
36751,12322,402,5,264.29
36752,12322,357,3,155.16
36753,12323,495,2,56.04
36754,12323,96,5,260.92
36755,12323,374,4,247.52
36756,12323,112,1,146.83
36757,12323,62,3,252.0
36758,12324,191,1,121.8
36759,12324,471,3,37.78
36760,12325,251,4,277.29
36761,12325,19,5,48.63
36762,12325,365,4,71.37
36763,12325,308,2,32.0
36764,12325,448,2,148.79
36765,12326,167,5,14.6
36766,12326,260,1,8.25
36767,12327,351,2,329.83
36768,12327,24,4,473.13
36769,12327,318,3,26.52
36770,12328,39,5,305.15
36771,12329,419,3,126.13
36772,12329,13,3,54.64
36773,12330,476,3,354.11
36774,12330,48,4,379.95
36775,12331,98,2,283.26
36776,12332,356,3,440.67
36777,12332,9,3,175.46
36778,12332,28,4,257.72
36779,12332,138,4,467.75
36780,12332,206,5,129.09
36781,12333,394,3,71.98
36782,12333,254,1,124.16
36783,12333,181,2,128.24
36784,12333,150,1,9.12
36785,12333,203,2,379.57
36786,12334,494,4,169.98
36787,12334,427,4,337.68
36788,12334,364,4,44.34
36789,12334,90,2,118.14
36790,12335,231,5,40.08
36791,12335,481,3,60.55
36792,12335,176,2,32.74
36793,12335,315,2,313.41
36794,12335,299,1,337.52
36795,12336,284,5,80.83
36796,12336,296,1,126.89
36797,12336,148,5,264.04
36798,12336,231,3,40.08
36799,12337,486,3,437.57
36800,12338,333,3,373.47
36801,12338,247,3,87.57
36802,12338,237,5,266.87
36803,12338,107,1,290.54
36804,12338,234,2,183.66
36805,12339,338,2,472.35
36806,12340,2,5,130.55
36807,12341,143,5,321.69
36808,12342,462,4,399.64
36809,12343,395,4,228.19
36810,12343,256,3,130.77
36811,12343,165,5,310.78
36812,12343,321,2,329.11
36813,12343,383,2,261.76
36814,12344,22,5,308.91
36815,12344,4,3,141.4
36816,12345,451,5,400.78
36817,12345,50,4,431.7
36818,12345,196,3,300.13
36819,12346,425,3,460.59
36820,12346,238,4,418.06
36821,12346,453,4,403.99
36822,12347,83,3,97.64
36823,12347,429,3,394.72
36824,12347,292,3,69.54
36825,12347,34,5,261.28
36826,12348,69,2,479.21
36827,12348,371,3,115.16
36828,12348,272,4,352.91
36829,12348,312,4,169.28
36830,12349,372,3,380.1
36831,12349,231,4,40.08
36832,12350,306,4,344.25
36833,12350,387,3,387.97
36834,12350,288,1,78.27
36835,12350,140,5,271.95
36836,12351,69,2,479.21
36837,12351,421,1,29.21
36838,12351,137,4,236.26
36839,12351,194,3,9.42
36840,12351,478,4,251.04
36841,12352,27,5,146.57
36842,12353,50,5,431.7
36843,12353,33,2,200.6
36844,12354,243,2,281.42
36845,12354,88,2,143.42
36846,12355,363,4,119.3
36847,12356,176,1,32.74
36848,12356,390,2,452.32
36849,12356,330,3,483.56
36850,12357,88,4,143.42
36851,12357,254,4,124.16
36852,12357,206,5,129.09
36853,12357,476,5,354.11
36854,12357,395,3,228.19
36855,12358,394,4,71.98
36856,12359,246,1,352.76
36857,12360,219,4,330.85
36858,12360,481,4,60.55
36859,12360,111,3,445.37
36860,12360,304,1,313.48
36861,12360,427,4,337.68
36862,12361,69,2,479.21
36863,12361,346,4,107.34
36864,12361,291,4,202.27
36865,12361,498,4,163.84
36866,12361,304,1,313.48
36867,12362,327,1,488.42
36868,12362,160,5,404.75
36869,12363,23,2,357.24
36870,12363,458,4,169.98
36871,12363,449,3,63.51
36872,12364,457,5,384.68
36873,12365,423,5,427.65
36874,12365,96,5,260.92
36875,12365,417,4,240.48
36876,12365,113,5,434.79
36877,12366,343,3,211.58
36878,12366,269,5,459.35
36879,12366,210,2,165.22
36880,12366,37,1,457.93
36881,12367,484,2,452.95
36882,12367,417,2,240.48
36883,12367,371,2,115.16
36884,12367,159,1,314.53
36885,12368,27,1,146.57
36886,12368,283,4,166.78
36887,12368,57,4,338.48
36888,12368,332,5,155.94
36889,12368,372,1,380.1
36890,12369,223,5,164.4
36891,12369,332,4,155.94
36892,12369,419,1,126.13
36893,12369,159,2,314.53
36894,12369,423,5,427.65
36895,12370,78,3,389.07
36896,12370,100,5,34.72
36897,12371,361,5,310.39
36898,12371,86,1,214.85
36899,12371,478,5,251.04
36900,12371,231,2,40.08
36901,12372,348,1,431.98
36902,12372,404,5,475.13
36903,12372,250,1,467.09
36904,12373,407,5,432.02
36905,12373,94,4,239.13
36906,12373,313,1,109.88
36907,12374,18,2,238.48
36908,12374,429,3,394.72
36909,12375,128,2,31.64
36910,12375,149,1,175.22
36911,12375,94,3,239.13
36912,12375,127,4,468.71
36913,12375,376,5,389.23
36914,12376,64,1,107.36
36915,12376,326,1,119.43
36916,12377,106,1,434.35
36917,12377,34,2,261.28
36918,12378,461,4,461.53
36919,12378,4,5,141.4
36920,12378,257,1,480.11
36921,12378,489,5,339.98
36922,12378,332,2,155.94
36923,12379,146,2,157.39
36924,12379,300,4,177.41
36925,12379,63,3,369.04
36926,12379,117,1,160.17
36927,12380,83,5,97.64
36928,12380,31,2,487.94
36929,12381,249,5,83.3
36930,12381,492,1,7.03
36931,12381,458,1,169.98
36932,12382,330,2,483.56
36933,12383,90,1,118.14
36934,12383,372,2,380.1
36935,12383,121,4,375.21
36936,12383,414,4,251.33
36937,12384,328,4,244.91
36938,12384,490,2,363.66
36939,12384,122,3,209.92
36940,12385,351,5,329.83
36941,12385,226,3,57.99
36942,12385,257,4,480.11
36943,12385,468,1,161.17
36944,12385,137,2,236.26
36945,12386,227,1,20.75
36946,12386,453,4,403.99
36947,12386,152,4,9.52
36948,12386,299,1,337.52
36949,12386,311,4,156.03
36950,12387,98,3,283.26
36951,12387,163,2,427.47
36952,12387,401,1,227.45
36953,12387,182,1,127.35
36954,12388,243,2,281.42
36955,12389,305,4,462.49
36956,12389,312,1,169.28
36957,12389,65,1,418.99
36958,12389,47,5,283.77
36959,12389,143,1,321.69
36960,12390,405,2,193.4
36961,12390,262,3,412.06
36962,12390,104,2,466.26
36963,12390,293,2,281.85
36964,12390,60,1,447.69
36965,12391,109,1,180.78
36966,12391,19,1,48.63
36967,12391,220,5,98.99
36968,12392,322,2,197.38
36969,12392,382,2,414.37
36970,12392,103,1,183.68
36971,12393,27,3,146.57
36972,12393,41,5,134.25
36973,12394,393,3,469.23
36974,12394,117,4,160.17
36975,12394,180,2,65.37
36976,12394,149,3,175.22
36977,12395,231,1,40.08
36978,12395,341,3,194.19
36979,12395,144,1,454.92
36980,12395,450,4,399.38
36981,12395,9,1,175.46
36982,12396,357,4,155.16
36983,12396,109,2,180.78
36984,12396,184,5,262.96
36985,12397,178,1,100.14
36986,12397,442,3,216.39
36987,12398,10,3,369.21
36988,12398,287,4,218.81
36989,12398,124,2,129.57
36990,12399,381,1,262.72
36991,12400,323,1,426.78
36992,12400,328,4,244.91
36993,12400,179,3,409.54
36994,12401,276,4,177.23
36995,12401,342,4,436.99
36996,12401,458,3,169.98
36997,12401,446,4,317.77
36998,12401,250,5,467.09
36999,12402,233,5,236.69
37000,12402,464,5,446.57
37001,12402,335,1,154.65
37002,12403,440,3,244.41
37003,12403,395,1,228.19
37004,12403,427,3,337.68
37005,12403,68,3,308.84
37006,12404,112,5,146.83
37007,12404,379,1,288.11
37008,12404,418,5,44.31
37009,12404,443,3,133.53
37010,12404,15,5,308.94
37011,12405,82,1,166.09
37012,12405,132,4,158.14
37013,12405,77,1,253.73
37014,12405,34,2,261.28
37015,12405,38,5,481.83
37016,12406,121,3,375.21
37017,12406,214,4,273.09
37018,12406,63,2,369.04
37019,12406,373,2,463.92
37020,12406,298,4,462.45
37021,12407,168,3,15.95
37022,12407,477,5,20.66
37023,12407,324,3,432.82
37024,12408,408,5,93.54
37025,12409,149,1,175.22
37026,12409,105,3,14.82
37027,12410,42,1,57.7
37028,12410,282,4,163.06
37029,12410,223,2,164.4
37030,12410,133,3,145.67
37031,12410,171,1,79.59
37032,12411,135,1,19.14
37033,12412,76,4,241.77
37034,12412,240,3,363.96
37035,12413,156,3,128.7
37036,12414,429,2,394.72
37037,12415,60,1,447.69
37038,12415,434,1,37.14
37039,12416,56,1,127.89
37040,12416,61,3,473.82
37041,12416,62,2,252.0
37042,12416,300,1,177.41
37043,12416,69,1,479.21
37044,12417,302,1,88.78
37045,12418,222,5,145.15
37046,12418,178,3,100.14
37047,12418,390,3,452.32
37048,12418,217,4,311.77
37049,12418,364,5,44.34
37050,12419,157,4,324.77
37051,12419,142,5,439.26
37052,12420,484,4,452.95
37053,12420,242,4,128.14
37054,12420,63,4,369.04
37055,12420,93,4,77.19
37056,12420,454,2,322.11
37057,12421,34,4,261.28
37058,12421,363,4,119.3
37059,12421,17,5,7.62
37060,12421,321,5,329.11
37061,12422,102,5,227.68
37062,12422,228,2,330.67
37063,12422,212,4,84.37
37064,12423,200,5,81.19
37065,12424,160,2,404.75
37066,12424,478,1,251.04
37067,12424,207,4,354.78
37068,12424,436,4,167.96
37069,12424,80,5,346.16
37070,12425,369,4,117.01
37071,12425,481,4,60.55
37072,12426,164,2,148.35
37073,12426,152,1,9.52
37074,12426,383,5,261.76
37075,12427,442,2,216.39
37076,12427,340,4,330.18
37077,12427,464,3,446.57
37078,12427,244,5,374.32
37079,12427,91,4,138.62
37080,12428,142,5,439.26
37081,12428,205,1,192.0
37082,12428,240,2,363.96
37083,12428,274,3,366.74
37084,12428,208,1,273.65
37085,12429,324,1,432.82
37086,12429,428,1,347.3
37087,12429,81,5,109.32
37088,12429,75,1,68.48
37089,12429,156,2,128.7
37090,12430,40,2,465.21
37091,12431,446,1,317.77
37092,12431,370,1,463.09
37093,12431,424,3,419.82
37094,12431,389,4,459.92
37095,12432,460,5,101.04
37096,12432,265,3,181.05
37097,12432,121,1,375.21
37098,12432,368,2,239.55
37099,12432,411,4,315.09
37100,12433,339,5,116.66
37101,12433,417,3,240.48
37102,12433,3,1,214.66
37103,12434,250,4,467.09
37104,12434,80,3,346.16
37105,12434,30,5,183.07
37106,12434,159,1,314.53
37107,12434,252,5,209.11
37108,12435,383,1,261.76
37109,12435,436,4,167.96
37110,12435,284,4,80.83
37111,12435,92,1,218.95
37112,12435,180,5,65.37
37113,12436,145,5,117.43
37114,12436,207,2,354.78
37115,12436,435,4,65.4
37116,12436,256,5,130.77
37117,12437,105,4,14.82
37118,12438,143,4,321.69
37119,12438,437,3,108.87
37120,12438,416,3,122.75
37121,12438,469,3,108.09
37122,12438,52,2,395.38
37123,12439,105,5,14.82
37124,12439,353,1,474.56
37125,12439,129,3,264.37
37126,12439,188,2,65.46
37127,12439,257,2,480.11
37128,12440,142,3,439.26
37129,12440,35,4,38.97
37130,12440,450,2,399.38
37131,12440,435,5,65.4
37132,12441,90,2,118.14
37133,12442,135,3,19.14
37134,12442,236,5,33.86
37135,12442,268,4,50.49
37136,12442,227,4,20.75
37137,12443,443,5,133.53
37138,12443,76,3,241.77
37139,12444,433,3,380.43
37140,12444,376,4,389.23
37141,12445,410,2,385.47
37142,12445,403,5,396.58
37143,12445,315,5,313.41
37144,12446,237,5,266.87
37145,12446,494,4,169.98
37146,12447,35,1,38.97
37147,12447,488,1,411.96
37148,12448,116,2,44.16
37149,12448,148,3,264.04
37150,12449,95,5,213.65
37151,12449,132,3,158.14
37152,12449,457,3,384.68
37153,12450,78,3,389.07
37154,12450,207,4,354.78
37155,12450,363,5,119.3
37156,12450,331,3,15.64
37157,12450,301,4,298.97
37158,12451,128,1,31.64
37159,12451,115,2,205.36
37160,12451,402,1,264.29
37161,12451,299,1,337.52
37162,12451,256,4,130.77
37163,12452,49,1,342.39
37164,12452,128,4,31.64
37165,12452,174,4,396.76
37166,12452,286,3,289.75
37167,12452,283,5,166.78
37168,12453,46,1,128.82
37169,12453,259,4,13.07
37170,12453,151,1,473.74
37171,12453,234,1,183.66
37172,12453,465,5,233.92
37173,12454,162,3,405.36
37174,12454,184,1,262.96
37175,12454,430,4,375.92
37176,12455,97,3,393.74
37177,12455,443,5,133.53
37178,12455,394,4,71.98
37179,12456,314,5,376.43
37180,12456,36,4,145.82
37181,12456,286,2,289.75
37182,12456,103,3,183.68
37183,12457,438,4,33.8
37184,12458,432,4,187.44
37185,12458,229,2,352.15
37186,12459,199,5,34.73
37187,12459,255,5,190.66
37188,12460,476,1,354.11
37189,12461,425,5,460.59
37190,12461,484,5,452.95
37191,12461,214,5,273.09
37192,12461,45,2,438.68
37193,12462,48,4,379.95
37194,12463,55,3,270.15
37195,12463,13,2,54.64
37196,12463,337,2,439.95
37197,12464,67,2,339.53
37198,12464,210,2,165.22
37199,12464,14,4,394.11
37200,12464,259,4,13.07
37201,12464,209,5,285.52
37202,12465,418,1,44.31
37203,12465,245,1,290.4
37204,12465,5,5,378.71
37205,12465,290,1,276.34
37206,12465,13,4,54.64
37207,12466,413,4,383.87
37208,12466,400,1,66.15
37209,12467,188,2,65.46
37210,12468,324,2,432.82
37211,12468,345,5,168.0
37212,12468,294,2,327.86
37213,12469,474,1,287.64
37214,12469,25,2,321.94
37215,12469,318,5,26.52
37216,12470,47,3,283.77
37217,12470,455,5,130.94
37218,12471,87,1,377.34
37219,12471,344,1,216.1
37220,12471,172,2,174.25
37221,12471,53,2,352.08
37222,12472,455,3,130.94
37223,12473,243,2,281.42
37224,12473,413,2,383.87
37225,12473,322,4,197.38
37226,12474,433,1,380.43
37227,12474,23,4,357.24
37228,12474,356,1,440.67
37229,12474,324,3,432.82
37230,12474,242,3,128.14
37231,12475,395,4,228.19
37232,12475,70,1,188.74
37233,12475,91,2,138.62
37234,12475,107,5,290.54
37235,12475,110,1,246.31
37236,12476,187,1,373.64
37237,12476,31,4,487.94
37238,12476,362,1,308.12
37239,12476,440,1,244.41
37240,12476,277,1,211.18
37241,12477,312,5,169.28
37242,12477,170,1,364.92
37243,12477,165,5,310.78
37244,12478,393,1,469.23
37245,12478,457,2,384.68
37246,12478,168,4,15.95
37247,12478,290,2,276.34
37248,12478,242,1,128.14
37249,12479,5,2,378.71
37250,12479,266,5,186.71
37251,12479,429,3,394.72
37252,12480,480,4,111.99
37253,12480,146,3,157.39
37254,12480,496,1,374.05
37255,12480,216,5,368.16
37256,12480,7,2,188.26
37257,12481,468,4,161.17
37258,12481,395,3,228.19
37259,12482,83,3,97.64
37260,12482,33,1,200.6
37261,12482,185,2,197.62
37262,12483,232,5,329.6
37263,12483,58,4,42.63
37264,12483,97,1,393.74
37265,12483,200,5,81.19
37266,12484,140,3,271.95
37267,12484,311,1,156.03
37268,12484,164,2,148.35
37269,12484,38,1,481.83
37270,12484,109,4,180.78
37271,12485,111,5,445.37
37272,12485,207,5,354.78
37273,12486,327,2,488.42
37274,12486,319,5,145.59
37275,12487,342,3,436.99
37276,12487,120,3,391.58
37277,12487,393,4,469.23
37278,12487,5,1,378.71
37279,12488,191,2,121.8
37280,12488,321,4,329.11
37281,12488,194,1,9.42
37282,12489,236,1,33.86
37283,12489,256,2,130.77
37284,12490,128,1,31.64
37285,12490,257,3,480.11
37286,12490,470,2,400.77
37287,12491,400,5,66.15
37288,12491,292,3,69.54
37289,12491,235,4,411.9
37290,12491,218,3,123.2
37291,12491,54,4,209.15
37292,12492,374,2,247.52
37293,12493,171,2,79.59
37294,12493,4,4,141.4
37295,12493,174,1,396.76
37296,12493,15,5,308.94
37297,12494,199,1,34.73
37298,12494,437,2,108.87
37299,12495,22,1,308.91
37300,12495,430,4,375.92
37301,12496,185,2,197.62
37302,12496,17,5,7.62
37303,12496,64,1,107.36
37304,12496,451,4,400.78
37305,12497,83,2,97.64
37306,12497,47,2,283.77
37307,12497,80,4,346.16
37308,12497,44,4,402.46
37309,12498,78,2,389.07
37310,12498,176,3,32.74
37311,12498,41,2,134.25
37312,12499,227,1,20.75
37313,12499,368,3,239.55
37314,12499,126,1,201.54
37315,12499,292,2,69.54
37316,12500,91,2,138.62
37317,12501,203,3,379.57
37318,12501,49,4,342.39
37319,12501,241,5,98.78
37320,12502,244,4,374.32
37321,12502,47,1,283.77
37322,12502,418,2,44.31
37323,12502,428,3,347.3
37324,12503,300,3,177.41
37325,12503,213,3,227.45
37326,12503,208,4,273.65
37327,12503,44,2,402.46
37328,12504,265,3,181.05
37329,12504,274,1,366.74
37330,12505,460,1,101.04
37331,12505,397,2,441.86
37332,12505,424,5,419.82
37333,12506,237,3,266.87
37334,12506,414,4,251.33
37335,12507,227,1,20.75
37336,12507,52,5,395.38
37337,12507,420,5,311.78
37338,12508,276,5,177.23
37339,12508,454,1,322.11
37340,12508,235,1,411.9
37341,12509,101,3,240.89
37342,12509,324,1,432.82
37343,12510,241,3,98.78
37344,12510,258,2,22.16
37345,12510,357,2,155.16
37346,12510,204,3,367.93
37347,12511,37,4,457.93
37348,12511,104,5,466.26
37349,12511,367,4,96.07
37350,12511,186,4,83.51
37351,12511,208,1,273.65
37352,12512,66,4,390.57
37353,12512,239,2,480.49
37354,12512,308,1,32.0
37355,12513,34,2,261.28
37356,12513,164,4,148.35
37357,12513,244,5,374.32
37358,12513,139,4,71.88
37359,12514,102,2,227.68
37360,12514,134,4,69.98
37361,12514,154,1,276.37
37362,12514,179,1,409.54
37363,12514,473,3,315.12
37364,12515,100,5,34.72
37365,12516,15,1,308.94
37366,12517,369,1,117.01
37367,12517,177,4,40.34
37368,12517,452,2,27.52
37369,12518,39,3,305.15
37370,12518,323,3,426.78
37371,12518,172,1,174.25
37372,12519,103,3,183.68
37373,12519,396,2,297.21
37374,12520,412,4,480.41
37375,12520,295,3,309.92
37376,12521,277,2,211.18
37377,12521,307,1,427.12
37378,12522,171,4,79.59
37379,12522,35,1,38.97
37380,12522,436,3,167.96
37381,12522,421,1,29.21
37382,12523,420,3,311.78
37383,12523,134,1,69.98
37384,12523,46,4,128.82
37385,12523,368,2,239.55
37386,12524,268,5,50.49
37387,12524,336,3,406.89
37388,12525,85,3,174.83
37389,12525,279,5,328.13
37390,12525,227,2,20.75
37391,12526,378,3,200.1
37392,12526,498,2,163.84
37393,12526,443,1,133.53
37394,12526,127,4,468.71
37395,12526,10,1,369.21
37396,12527,127,1,468.71
37397,12528,79,1,350.63
37398,12528,64,4,107.36
37399,12528,472,3,421.17
37400,12529,397,1,441.86
37401,12529,320,2,310.89
37402,12530,40,5,465.21
37403,12530,167,4,14.6
37404,12530,500,1,337.21
37405,12530,308,2,32.0
37406,12530,169,5,138.25
37407,12531,148,1,264.04
37408,12531,180,3,65.37
37409,12531,251,3,277.29
37410,12532,339,3,116.66
37411,12532,317,1,293.59
37412,12532,379,4,288.11
37413,12532,324,4,432.82
37414,12532,125,3,376.12
37415,12533,25,3,321.94
37416,12534,466,1,464.26
37417,12534,210,4,165.22
37418,12534,456,4,153.64
37419,12535,285,3,498.7
37420,12535,236,2,33.86
37421,12535,109,2,180.78
37422,12536,309,2,463.73
37423,12536,93,5,77.19
37424,12536,367,5,96.07
37425,12537,85,1,174.83
37426,12537,447,1,442.41
37427,12537,479,1,228.69
37428,12537,453,1,403.99
37429,12537,184,3,262.96
37430,12538,110,1,246.31
37431,12538,210,3,165.22
37432,12538,353,3,474.56
37433,12538,240,4,363.96
37434,12539,323,1,426.78
37435,12539,297,4,389.5
37436,12539,204,4,367.93
37437,12539,117,4,160.17
37438,12539,82,1,166.09
37439,12540,11,1,63.95
37440,12540,141,4,230.99
37441,12540,399,2,399.26
37442,12541,311,2,156.03
37443,12541,66,3,390.57
37444,12541,465,3,233.92
37445,12541,86,2,214.85
37446,12542,264,3,81.58
37447,12542,115,1,205.36
37448,12542,446,1,317.77
37449,12542,34,4,261.28
37450,12542,346,4,107.34
37451,12543,110,3,246.31
37452,12543,52,2,395.38
37453,12543,84,4,138.36
37454,12543,14,2,394.11
37455,12544,179,3,409.54
37456,12544,424,4,419.82
37457,12544,234,5,183.66
37458,12544,122,3,209.92
37459,12544,230,4,186.35
37460,12545,458,2,169.98
37461,12545,207,1,354.78
37462,12545,70,5,188.74
37463,12545,184,1,262.96
37464,12545,43,2,150.65
37465,12546,1,1,81.62
37466,12546,161,4,145.92
37467,12546,336,2,406.89
37468,12547,451,2,400.78
37469,12547,124,4,129.57
37470,12547,422,1,328.37
37471,12548,190,1,432.51
37472,12548,311,5,156.03
37473,12548,101,1,240.89
37474,12548,65,3,418.99
37475,12548,281,4,31.79
37476,12549,355,2,364.9
37477,12549,27,5,146.57
37478,12549,460,4,101.04
37479,12549,470,5,400.77
37480,12550,75,2,68.48
37481,12551,134,5,69.98
37482,12552,451,4,400.78
37483,12552,189,3,152.91
37484,12552,50,4,431.7
37485,12552,361,3,310.39
37486,12552,237,4,266.87
37487,12553,65,2,418.99
37488,12554,204,2,367.93
37489,12555,114,2,213.8
37490,12555,346,1,107.34
37491,12555,96,2,260.92
37492,12555,319,2,145.59
37493,12555,274,3,366.74
37494,12556,350,1,217.88
37495,12556,459,5,286.62
37496,12556,183,1,233.11
37497,12556,70,1,188.74
37498,12556,393,5,469.23
37499,12557,315,1,313.41
37500,12557,244,4,374.32
37501,12557,413,3,383.87
37502,12557,174,5,396.76
37503,12558,260,3,8.25
37504,12559,351,2,329.83
37505,12559,305,3,462.49
37506,12559,248,5,203.77
37507,12559,498,5,163.84
37508,12559,418,2,44.31
37509,12560,328,1,244.91
37510,12560,151,4,473.74
37511,12560,331,4,15.64
37512,12561,303,5,411.68
37513,12561,329,1,48.57
37514,12562,373,5,463.92
37515,12562,384,3,24.43
37516,12563,469,3,108.09
37517,12564,181,4,128.24
37518,12564,476,2,354.11
37519,12565,166,3,313.26
37520,12565,230,2,186.35
37521,12566,201,3,67.28
37522,12566,228,5,330.67
37523,12567,182,3,127.35
37524,12568,19,3,48.63
37525,12568,333,1,373.47
37526,12569,403,4,396.58
37527,12569,233,3,236.69
37528,12569,500,4,337.21
37529,12569,298,4,462.45
37530,12569,391,1,228.59
37531,12570,39,1,305.15
37532,12571,188,5,65.46
37533,12571,77,3,253.73
37534,12571,468,4,161.17
37535,12571,279,3,328.13
37536,12571,36,5,145.82
37537,12572,3,2,214.66
37538,12572,491,1,358.27
37539,12572,460,4,101.04
37540,12573,142,2,439.26
37541,12574,413,1,383.87
37542,12574,12,2,392.64
37543,12574,481,3,60.55
