payment_id,order_id,method,amount,payment_date
7686,9067,bank_transfer,1522.9,2024-11-18
7687,9068,credit_card,1106.38,2024-10-12
7688,9069,bank_transfer,5220.25,2025-03-25
7689,9070,credit_card,261.48,2024-06-07
7690,9071,gift_card,6388.59,2025-01-12
7691,9072,credit_card,1309.25,2025-03-14
7692,9073,gift_card,2199.75,2024-07-09
7693,9075,paypal,1547.0,2024-10-25
7694,9076,gift_card,4159.86,2025-03-16
7695,9077,gift_card,3396.71,2025-04-23
7696,9078,paypal,3497.71,2025-02-09
7697,9079,gift_card,321.94,2025-03-23
7698,9080,gift_card,1229.55,2024-12-10
7699,9081,credit_card,2612.8,2025-02-13
7700,9082,bank_transfer,3438.98,2025-03-27
7701,9083,paypal,1000.72,2024-07-19
7702,9085,bank_transfer,2189.89,2024-08-05
7703,9086,paypal,1119.4,2024-07-28
7704,9088,bank_transfer,1018.58,2025-03-19
7705,9089,bank_transfer,3002.61,2024-09-08
7706,9090,credit_card,3098.04,2024-10-19
7707,9091,paypal,954.55,2025-05-02
7708,9092,bank_transfer,2425.25,2025-03-23
7709,9093,gift_card,930.19,2024-12-26
7710,9094,gift_card,3424.39,2024-08-30
7711,9095,credit_card,2791.98,2025-04-20
7712,9096,credit_card,3657.13,2024-07-03
7713,9097,gift_card,521.1,2024-05-09
7714,9098,paypal,326.12,2024-06-06
7715,9100,credit_card,827.47,2024-08-15
7716,9101,gift_card,3852.31,2024-08-09
7717,9102,bank_transfer,1848.74,2025-03-06
7718,9103,bank_transfer,1727.55,2024-09-04
7719,9104,paypal,3365.91,2024-10-24
7720,9105,gift_card,3077.65,2024-10-02
7721,9106,paypal,4389.49,2024-09-27
7722,9107,bank_transfer,3681.23,2024-06-03
7723,9108,credit_card,3729.18,2024-10-11
7724,9109,bank_transfer,1184.16,2025-04-06
7725,9110,gift_card,2978.32,2025-03-18
7726,9112,paypal,2433.98,2025-01-16
7727,9114,credit_card,2263.09,2025-04-09
7728,9115,credit_card,3312.98,2024-12-11
7729,9116,credit_card,1035.48,2025-03-23
7730,9117,credit_card,2434.82,2025-03-20
7731,9118,credit_card,217.74,2025-04-22
7732,9119,bank_transfer,374.32,2025-02-04
7733,9120,bank_transfer,2028.69,2025-02-27
7734,9121,gift_card,2326.5,2024-09-21
7735,9122,bank_transfer,5619.69,2024-05-21
7736,9123,gift_card,2972.99,2025-02-12
7737,9124,gift_card,1920.27,2024-10-08
7738,9125,bank_transfer,194.19,2024-08-20
7739,9127,gift_card,1872.22,2024-05-06
7740,9128,paypal,623.54,2024-07-26
7741,9130,gift_card,75.93,2024-11-25
7742,9131,credit_card,871.62,2024-08-28
7743,9133,bank_transfer,1006.45,2025-01-03
7744,9134,bank_transfer,3705.74,2025-01-10
7745,9136,gift_card,2677.87,2025-04-08
7746,9137,paypal,849.78,2024-11-06
7747,9139,gift_card,391.35,2024-08-07
7748,9140,gift_card,3314.65,2025-01-16
7749,9141,paypal,3435.45,2024-07-11
7750,9142,bank_transfer,2645.38,2025-01-04
7751,9143,gift_card,1459.62,2024-10-08
7752,9144,gift_card,2153.8,2024-09-21
7753,9145,credit_card,3581.08,2025-03-17
7754,9146,credit_card,1685.12,2024-06-25
7755,9147,bank_transfer,1556.32,2024-07-24
7756,9148,gift_card,407.54,2024-08-09
7757,9149,credit_card,2767.38,2025-01-05
7758,9150,bank_transfer,1947.5,2024-10-15
7759,9151,gift_card,528.08,2024-09-22
7760,9152,credit_card,262.96,2025-01-31
7761,9155,credit_card,1505.72,2024-09-18
7762,9157,bank_transfer,1003.75,2024-10-15
7763,9158,gift_card,3635.16,2025-02-17
7764,9159,gift_card,2667.2,2024-05-26
7765,9160,gift_card,2116.81,2024-06-22
7766,9161,paypal,863.96,2025-03-16
7767,9162,bank_transfer,317.76,2025-01-14
7768,9163,gift_card,5779.93,2025-03-09
7769,9164,bank_transfer,2461.2,2024-05-27
7770,9166,gift_card,2736.85,2025-02-20
7771,9167,gift_card,4411.02,2025-02-19
7772,9168,paypal,1398.78,2024-11-29
7773,9170,gift_card,2850.94,2025-02-13
7774,9171,bank_transfer,1298.47,2024-10-08
7775,9172,credit_card,2765.55,2024-10-27
7776,9173,gift_card,762.6,2025-01-18
7777,9174,bank_transfer,748.64,2024-07-10
7778,9175,bank_transfer,935.79,2024-10-20
7779,9176,paypal,376.43,2024-08-11
7780,9177,credit_card,2623.28,2024-08-29
7781,9178,bank_transfer,4214.05,2025-01-18
7782,9179,gift_card,1571.24,2024-05-24
7783,9180,bank_transfer,1361.8,2024-06-02
7784,9181,gift_card,2364.24,2025-04-07
7785,9182,credit_card,3799.51,2024-12-20
7786,9183,paypal,1000.5,2025-03-17
7787,9184,paypal,1289.96,2025-02-19
7788,9185,bank_transfer,2545.72,2024-11-18
7789,9186,paypal,2496.26,2024-12-29
7790,9187,bank_transfer,2378.6,2024-07-07
7791,9188,paypal,3708.33,2025-01-29
7792,9189,gift_card,1496.2,2024-11-15
7793,9190,paypal,3631.6,2025-04-17
7794,9191,gift_card,927.46,2024-12-22
7795,9192,credit_card,409.54,2024-06-14
7796,9193,bank_transfer,3708.85,2025-04-12
7797,9195,paypal,6103.98,2025-01-21
7798,9196,credit_card,3336.88,2024-07-21
7799,9197,paypal,5281.4,2025-03-18
7800,9198,credit_card,2841.74,2024-09-09
7801,9199,gift_card,2448.21,2024-07-24
7802,9200,credit_card,2334.8,2024-09-09
7803,9201,bank_transfer,784.15,2025-04-08
7804,9202,gift_card,2233.77,2025-03-14
7805,9203,gift_card,3183.42,2025-01-07
7806,9205,gift_card,1650.98,2025-03-19
7807,9206,paypal,2580.61,2024-07-11
7808,9207,paypal,5700.6,2024-09-11
7809,9208,paypal,1310.97,2025-01-01
7810,9209,paypal,5672.47,2025-02-02
7811,9210,bank_transfer,1616.23,2025-03-17
7812,9212,paypal,546.18,2024-06-20
7813,9213,credit_card,347.65,2025-03-19
7814,9215,gift_card,1953.66,2025-01-17
7815,9216,paypal,620.8,2025-04-04
7816,9217,credit_card,3842.29,2024-10-13
7817,9219,gift_card,1376.72,2025-02-17
7818,9220,bank_transfer,4251.57,2025-01-07
7819,9221,gift_card,1344.27,2024-05-03
7820,9222,bank_transfer,215.94,2024-11-11
7821,9225,gift_card,1587.04,2024-06-02
7822,9226,credit_card,3028.24,2025-03-22
7823,9227,gift_card,1730.85,2025-02-21
7824,9229,gift_card,2706.32,2025-03-02
7825,9230,paypal,173.1,2024-11-16
7826,9231,paypal,3652.76,2024-08-19
7827,9233,gift_card,324.76,2024-10-25
7828,9234,paypal,2795.24,2025-03-05
7829,9235,credit_card,4304.52,2024-09-07
7830,9236,gift_card,3729.66,2025-03-25
7831,9237,credit_card,2312.19,2024-05-29
7832,9238,credit_card,785.28,2024-08-07
7833,9239,bank_transfer,1406.31,2025-02-13
7834,9240,bank_transfer,1882.15,2025-02-23
7835,9241,bank_transfer,1488.9,2024-08-11
7836,9242,credit_card,2923.37,2025-02-28
7837,9243,credit_card,3707.1,2024-05-17
7838,9244,credit_card,5193.54,2024-10-28
7839,9246,gift_card,3940.82,2024-08-16
7840,9247,gift_card,924.84,2024-12-29
7841,9248,credit_card,2709.13,2024-06-07
7842,9249,bank_transfer,6171.07,2024-11-15
7843,9250,paypal,2852.78,2025-04-03
7844,9252,credit_card,1734.41,2024-09-02
7845,9253,bank_transfer,354.4,2024-05-11
7846,9254,bank_transfer,2492.31,2024-09-24
7847,9255,gift_card,3849.41,2025-01-28
7848,9256,gift_card,2907.08,2025-04-08
7849,9257,credit_card,293.14,2024-11-25
7850,9259,bank_transfer,700.88,2024-06-23
7851,9260,credit_card,3445.52,2025-01-18
7852,9261,bank_transfer,1976.81,2024-08-10
7853,9262,credit_card,915.99,2024-05-23
7854,9263,credit_card,1806.75,2025-02-19
7855,9264,paypal,2246.18,2024-09-15
7856,9265,bank_transfer,411.44,2025-01-16
7857,9266,bank_transfer,1692.44,2025-04-30
7858,9267,credit_card,220.8,2024-09-02
7859,9268,credit_card,3329.53,2025-02-25
7860,9269,bank_transfer,3894.95,2024-08-15
7861,9270,paypal,3316.79,2024-10-13
7862,9271,credit_card,3926.77,2025-02-02
7863,9272,paypal,1394.7,2024-09-16
7864,9273,paypal,4892.87,2024-06-03
7865,9274,paypal,2961.06,2024-06-23
7866,9275,bank_transfer,1273.71,2024-05-24
7867,9276,bank_transfer,565.68,2024-10-03
7868,9278,bank_transfer,1598.79,2024-05-10
7869,9279,paypal,2862.5,2025-01-15
7870,9280,bank_transfer,3592.0,2025-01-02
7871,9281,bank_transfer,2792.51,2025-01-07
7872,9282,credit_card,2007.49,2024-10-16
7873,9284,bank_transfer,2555.39,2024-06-07
7874,9285,bank_transfer,717.74,2024-12-31
7875,9286,credit_card,6199.67,2025-03-01
7876,9287,gift_card,1167.24,2025-02-05
7877,9288,paypal,3381.54,2024-09-13
7878,9289,gift_card,693.72,2025-02-26
7879,9290,gift_card,2298.01,2024-12-18
7880,9291,credit_card,1740.56,2024-10-26
7881,9292,bank_transfer,2875.68,2024-07-27
7882,9293,credit_card,1945.5,2025-01-04
7883,9294,bank_transfer,776.47,2024-10-20
7884,9295,credit_card,3036.52,2024-06-30
7885,9296,paypal,1286.89,2024-09-08
7886,9297,paypal,2388.28,2024-08-02
7887,9298,gift_card,909.8,2025-03-04
7888,9300,bank_transfer,934.18,2024-08-02
7889,9302,gift_card,857.4,2024-09-01
7890,9305,gift_card,5058.83,2024-09-28
7891,9306,credit_card,6951.85,2024-09-01
7892,9307,credit_card,3587.54,2024-07-29
7893,9308,bank_transfer,679.96,2025-02-22
7894,9309,gift_card,3831.16,2024-12-18
7895,9311,paypal,2994.85,2024-08-08
7896,9312,credit_card,1141.29,2024-08-15
7897,9313,paypal,2270.58,2025-04-14
7898,9314,bank_transfer,2785.34,2025-03-23
7899,9315,bank_transfer,1810.89,2025-02-20
7900,9316,paypal,657.6,2024-06-22
7901,9318,credit_card,4932.99,2024-05-07
7902,9320,gift_card,231.96,2024-09-05
7903,9321,bank_transfer,935.4,2024-08-08
7904,9323,credit_card,1480.01,2024-05-09
7905,9325,gift_card,801.56,2024-12-15
7906,9326,gift_card,454.9,2024-07-07
7907,9328,bank_transfer,3853.01,2025-04-21
7908,9329,paypal,4140.88,2025-02-11
7909,9330,gift_card,4597.8,2025-02-17
7910,9331,paypal,3230.85,2024-07-24
7911,9332,paypal,3012.75,2024-06-11
7912,9334,bank_transfer,5336.56,2024-09-18
7913,9335,credit_card,146.05,2025-04-29
7914,9336,gift_card,3695.66,2025-04-25
7915,9338,paypal,3675.33,2024-11-01
7916,9339,bank_transfer,2158.66,2024-12-05
7917,9340,bank_transfer,1578.86,2024-11-10
7918,9341,paypal,656.85,2024-08-03
7919,9342,gift_card,1597.04,2024-05-09
7920,9343,paypal,2803.79,2025-04-09
7921,9344,paypal,3936.14,2025-03-27
7922,9345,credit_card,2144.88,2024-09-12
7923,9347,credit_card,3616.39,2024-07-13
7924,9348,credit_card,2872.29,2024-12-12
7925,9349,credit_card,2720.12,2024-05-12
7926,9350,gift_card,1031.19,2025-03-27
7927,9351,paypal,1609.7,2024-05-17
7928,9352,gift_card,3429.81,2024-08-02
7929,9353,gift_card,408.73,2025-02-19
7930,9354,credit_card,3343.9,2024-08-15
7931,9355,credit_card,1655.85,2025-01-05
7932,9356,paypal,1328.36,2025-02-08
7933,9358,credit_card,276.72,2025-01-04
7934,9359,gift_card,2789.0,2024-07-22
7935,9360,bank_transfer,2249.23,2024-07-13
7936,9362,gift_card,921.18,2024-12-29
7937,9363,paypal,4117.73,2024-07-01
7938,9364,credit_card,2973.86,2025-04-07
7939,9365,credit_card,2932.48,2024-09-29
7940,9366,gift_card,5102.13,2024-06-28
7941,9367,bank_transfer,1708.48,2024-05-11
7942,9368,bank_transfer,3674.52,2025-04-14
7943,9369,bank_transfer,309.52,2024-09-09
7944,9370,credit_card,4463.13,2025-01-20
7945,9371,paypal,3195.07,2024-09-19
7946,9373,credit_card,266.87,2025-02-03
7947,9376,bank_transfer,5661.85,2024-09-13
7948,9377,credit_card,1667.99,2025-05-02
7949,9378,credit_card,2098.07,2025-04-29
7950,9379,paypal,4239.31,2025-02-07
7951,9380,credit_card,2919.81,2024-09-27
7952,9381,bank_transfer,3162.81,2025-03-15
7953,9382,credit_card,2917.38,2024-06-27
7954,9383,paypal,4561.84,2025-04-11
7955,9384,credit_card,4299.19,2024-11-14
7956,9385,paypal,262.23,2024-08-29
7957,9386,gift_card,3909.02,2024-12-23
7958,9387,bank_transfer,1621.27,2024-11-11
7959,9388,gift_card,2642.45,2024-09-22
7960,9389,gift_card,3572.09,2024-09-27
7961,9391,gift_card,4624.25,2024-09-15
7962,9392,gift_card,5957.83,2025-02-11
7963,9393,bank_transfer,2887.94,2025-04-26
7964,9394,paypal,1727.34,2024-10-20
7965,9395,paypal,1244.57,2024-11-30
7966,9396,credit_card,83.0,2025-01-24
7967,9397,paypal,1047.84,2024-07-26
7968,9398,paypal,456.76,2025-03-23
7969,9399,paypal,2384.94,2025-03-13
7970,9400,gift_card,4531.84,2024-07-30
7971,9401,gift_card,4698.56,2024-12-19
7972,9403,credit_card,4537.94,2024-12-22
7973,9404,gift_card,596.33,2024-12-12
7974,9405,bank_transfer,1128.71,2025-02-25
7975,9406,credit_card,633.6,2024-08-24
7976,9407,bank_transfer,2772.94,2024-07-20
7977,9408,paypal,2059.8,2024-05-28
7978,9409,bank_transfer,1452.72,2024-05-13
7979,9410,paypal,4358.01,2024-12-12
7980,9412,bank_transfer,2522.97,2024-09-16
7981,9413,paypal,2032.57,2024-06-02
7982,9414,bank_transfer,729.8,2024-11-27
7983,9416,bank_transfer,3736.26,2024-11-14
7984,9417,paypal,2416.5,2024-09-16
7985,9418,bank_transfer,4529.31,2025-02-23
7986,9419,bank_transfer,3911.45,2024-10-23
7987,9420,paypal,95.7,2024-12-01
7988,9421,credit_card,2525.84,2024-10-21
7989,9422,gift_card,5959.15,2024-11-25
7990,9423,gift_card,2724.04,2025-04-25
7991,9425,paypal,273.92,2025-03-02
7992,9426,gift_card,1941.95,2025-04-09
7993,9427,bank_transfer,3475.28,2024-11-22
7994,9428,gift_card,1741.38,2025-05-01
7995,9430,bank_transfer,4040.7,2024-05-06
7996,9431,gift_card,957.64,2025-01-20
7997,9432,credit_card,991.39,2025-03-27
7998,9433,gift_card,552.68,2024-12-06
7999,9434,credit_card,3417.76,2024-09-11
8000,9435,bank_transfer,2457.6,2024-11-04
8001,9436,gift_card,2203.8,2024-07-11
8002,9437,gift_card,849.38,2025-02-08
8003,9438,bank_transfer,1695.83,2025-04-03
8004,9440,paypal,2100.7,2024-11-17
8005,9441,bank_transfer,1842.51,2024-08-05
8006,9442,bank_transfer,1406.9,2024-12-21
8007,9443,credit_card,2335.3,2024-10-21
8008,9444,gift_card,992.62,2024-11-18
8009,9445,credit_card,3682.64,2024-07-17
8010,9446,paypal,2631.6,2024-05-05
8011,9447,credit_card,390.3,2025-01-22
8012,9448,gift_card,828.64,2025-03-31
8013,9449,bank_transfer,2133.32,2024-05-30
8014,9450,gift_card,1738.46,2024-12-07
8015,9451,credit_card,3316.57,2024-12-22
8016,9452,credit_card,2921.31,2024-12-07
8017,9453,bank_transfer,2045.09,2024-10-17
8018,9454,credit_card,676.74,2025-03-13
8019,9456,paypal,311.88,2025-01-04
8020,9457,paypal,520.29,2025-01-08
8021,9458,paypal,563.7,2024-12-17
8022,9459,credit_card,1390.04,2025-03-29
8023,9460,bank_transfer,3099.53,2025-02-22
8024,9461,paypal,2375.91,2025-01-22
8025,9462,bank_transfer,2736.07,2024-11-19
8026,9463,credit_card,1314.2,2024-08-25
8027,9464,bank_transfer,4682.23,2024-10-07
8028,9465,bank_transfer,1870.25,2025-02-20
8029,9466,bank_transfer,2310.36,2025-03-06
8030,9467,gift_card,3364.53,2025-01-03
8031,9468,bank_transfer,2096.38,2025-01-27
8032,9469,gift_card,1094.6,2025-02-08
8033,9470,bank_transfer,1280.44,2024-05-07
8034,9471,paypal,3376.24,2025-03-20
8035,9472,paypal,3094.7,2024-10-24
8036,9475,credit_card,435.48,2024-09-13
8037,9476,credit_card,1865.76,2025-04-03
8038,9477,gift_card,437.62,2024-10-13
8039,9478,paypal,3141.18,2024-07-03
8040,9479,bank_transfer,2003.85,2025-01-15
8041,9480,credit_card,1544.7,2024-09-03
8042,9481,paypal,3310.6,2025-01-20
8043,9482,gift_card,2156.84,2025-02-16
8044,9483,credit_card,6073.76,2024-09-25
8045,9484,gift_card,4515.48,2025-01-06
8046,9485,paypal,3632.87,2024-11-01
8047,9486,paypal,1020.66,2024-05-04
8048,9488,paypal,2062.14,2024-07-21
8049,9489,gift_card,2165.92,2025-04-20
8050,9490,paypal,809.5,2024-06-30
8051,9491,bank_transfer,1165.55,2024-10-23
8052,9492,paypal,2305.78,2024-06-11
8053,9493,credit_card,1157.85,2025-04-30
8054,9495,bank_transfer,3572.64,2025-03-13
8055,9496,bank_transfer,3422.3,2025-01-04
8056,9497,bank_transfer,1377.0,2024-11-16
8057,9498,credit_card,3089.69,2024-10-22
8058,9499,bank_transfer,904.64,2024-09-19
8059,9500,bank_transfer,1751.74,2024-11-21
8060,9501,credit_card,768.0,2024-10-25
8061,9502,gift_card,1872.41,2025-03-19
8062,9503,credit_card,1942.28,2024-09-06
8063,9504,paypal,1728.3,2024-05-22
8064,9505,bank_transfer,719.54,2025-03-08
8065,9506,credit_card,687.78,2024-12-14
8066,9507,bank_transfer,2981.03,2024-12-02
8067,9508,gift_card,5226.04,2025-04-04
8068,9509,paypal,1662.57,2024-05-13
8069,9510,gift_card,2850.92,2025-01-17
8070,9511,gift_card,1350.83,2024-06-21
8071,9512,gift_card,668.02,2024-05-14
8072,9513,gift_card,3283.77,2024-11-05
8073,9515,bank_transfer,2087.05,2025-04-11
8074,9516,gift_card,104.85,2025-01-14
8075,9517,gift_card,127.89,2025-04-17
8076,9518,bank_transfer,2333.87,2024-06-19
8077,9519,gift_card,1474.31,2024-05-20
8078,9520,credit_card,5109.51,2024-08-07
8079,9521,gift_card,2870.94,2024-10-03
8080,9522,bank_transfer,1476.84,2025-03-06
8081,9523,gift_card,2393.33,2025-04-13
8082,9525,paypal,3574.86,2025-04-22
8083,9526,paypal,2913.69,2024-05-19
8084,9527,gift_card,349.66,2025-04-12
8085,9529,credit_card,3537.55,2024-08-22
8086,9530,credit_card,1772.92,2024-07-21
8087,9531,credit_card,4751.28,2024-12-14
8088,9532,paypal,686.01,2024-05-10
8089,9533,gift_card,2028.5,2025-01-01
8090,9534,gift_card,1259.46,2024-10-05
8091,9535,bank_transfer,865.56,2025-03-18
8092,9536,credit_card,2763.51,2024-08-10
8093,9538,bank_transfer,1411.04,2024-11-26
8094,9539,credit_card,361.49,2024-08-08
8095,9540,paypal,1927.35,2024-11-04
8096,9541,paypal,1818.51,2024-11-12
8097,9542,credit_card,1076.18,2024-07-15
8098,9543,gift_card,380.45,2024-12-25
8099,9544,gift_card,3221.78,2024-07-06
8100,9545,paypal,1430.06,2024-05-19
8101,9546,credit_card,2720.88,2024-06-28
8102,9547,credit_card,4768.25,2024-08-27
8103,9548,paypal,674.02,2025-01-02
8104,9549,bank_transfer,2289.65,2025-03-05
8105,9553,credit_card,3051.25,2025-02-27
8106,9554,paypal,1786.76,2024-08-14
8107,9555,paypal,1989.07,2024-05-09
8108,9556,paypal,926.3,2025-01-22
8109,9557,credit_card,373.47,2024-11-04
8110,9558,credit_card,1702.88,2024-07-31
8111,9559,bank_transfer,3127.81,2025-01-05
8112,9560,paypal,5114.1,2024-06-09
8113,9561,credit_card,2181.57,2024-12-11
8114,9562,paypal,3184.2,2024-11-05
8115,9563,gift_card,567.22,2024-06-01
8116,9565,credit_card,2442.1,2024-11-30
8117,9567,paypal,2361.72,2024-12-31
8118,9568,paypal,5110.09,2025-02-15
8119,9569,gift_card,2112.8,2025-01-20
8120,9570,bank_transfer,479.1,2024-05-02
8121,9571,bank_transfer,2220.01,2024-06-18
8122,9572,paypal,2190.81,2024-05-29
8123,9574,paypal,4772.0,2024-05-25
8124,9575,credit_card,953.3,2025-02-21
8125,9577,paypal,3315.87,2025-02-20
8126,9578,gift_card,382.05,2024-10-05
8127,9579,paypal,1195.88,2024-11-08
8128,9580,bank_transfer,2670.8,2025-04-21
8129,9582,bank_transfer,729.84,2024-12-25
8130,9583,paypal,930.58,2025-01-20
8131,9584,credit_card,308.76,2025-01-10
8132,9585,credit_card,3964.64,2024-05-28
8133,9586,credit_card,1338.99,2025-02-13
8134,9587,paypal,2655.17,2024-10-03
8135,9588,paypal,1880.77,2024-12-28
8136,9589,bank_transfer,2802.16,2025-03-12
8137,9590,gift_card,3149.45,2025-01-01
8138,9591,gift_card,4674.79,2024-08-09
8139,9593,credit_card,1945.4,2024-06-18
8140,9594,gift_card,5094.27,2025-04-15
8141,9595,credit_card,107.34,2024-10-19
8142,9596,gift_card,949.4,2024-06-05
8143,9598,bank_transfer,1754.08,2025-03-01
8144,9599,credit_card,3084.89,2024-10-01
8145,9600,credit_card,2879.67,2024-10-09
8146,9601,paypal,1556.86,2025-01-13
8147,9602,credit_card,2227.18,2024-10-14
8148,9603,paypal,1064.7,2024-08-16
8149,9604,credit_card,1735.16,2024-11-05
8150,9605,paypal,2094.88,2024-05-26
8151,9606,credit_card,4374.01,2024-05-14
8152,9607,credit_card,1429.86,2024-11-07
8153,9608,paypal,2494.95,2025-01-28
8154,9609,gift_card,2701.12,2024-12-09
8155,9610,credit_card,506.17,2024-07-28
8156,9611,credit_card,806.16,2024-09-12
8157,9612,paypal,579.5,2024-07-12
8158,9613,credit_card,1589.76,2024-10-20
8159,9614,paypal,1072.28,2024-09-13
8160,9615,gift_card,5093.16,2024-10-13
8161,9616,bank_transfer,878.52,2024-09-20
8162,9617,bank_transfer,4086.03,2024-06-24
8163,9619,bank_transfer,2003.9,2025-01-30
8164,9620,gift_card,1889.4,2024-05-11
8165,9621,credit_card,5008.9,2024-11-29
8166,9622,bank_transfer,2885.79,2024-08-08
8167,9624,gift_card,3202.07,2025-01-21
8168,9625,gift_card,576.22,2025-04-15
8169,9627,gift_card,864.04,2025-02-23
8170,9629,gift_card,2138.11,2024-07-16
8171,9630,credit_card,4576.09,2024-05-08
8172,9631,paypal,342.4,2025-01-10
8173,9632,paypal,2968.94,2024-05-04
8174,9634,paypal,4857.88,2025-02-12
8175,9635,paypal,956.52,2024-10-01
8176,9637,gift_card,4254.16,2025-01-02
8177,9640,gift_card,4894.15,2024-07-28
8178,9641,paypal,3395.9,2024-07-11
8179,9642,gift_card,1558.0,2024-06-08
8180,9643,credit_card,4176.71,2024-09-09
8181,9645,paypal,1874.03,2024-12-07
8182,9646,gift_card,4715.62,2025-05-01
8183,9647,bank_transfer,4160.09,2024-05-20
8184,9649,gift_card,3522.91,2025-03-25
8185,9650,paypal,599.26,2024-11-08
8186,9651,credit_card,154.38,2024-08-25
8187,9652,gift_card,2314.35,2024-05-28
8188,9653,bank_transfer,330.67,2025-03-13
8189,9654,paypal,430.8,2025-02-12
8190,9655,gift_card,1960.88,2024-09-26
8191,9656,paypal,5319.11,2025-04-06
8192,9657,credit_card,1250.83,2024-09-27
8193,9661,gift_card,1851.5,2024-07-24
8194,9662,gift_card,3731.75,2024-05-15
8195,9663,gift_card,4266.14,2024-12-03
8196,9664,gift_card,2684.71,2024-09-26
8197,9665,bank_transfer,400.2,2024-05-10
8198,9666,credit_card,65.35,2025-03-11
8199,9668,paypal,4607.67,2024-06-29
8200,9669,paypal,3274.33,2024-12-03
8201,9670,credit_card,2069.29,2025-03-31
8202,9671,paypal,3155.22,2025-01-14
8203,9672,paypal,2249.11,2024-08-01
8204,9673,credit_card,4202.5,2024-06-07
8205,9674,paypal,3241.36,2024-10-02
8206,9675,bank_transfer,3082.07,2024-11-10
8207,9676,gift_card,3102.2,2024-06-26
8208,9677,paypal,644.8,2024-07-22
8209,9678,gift_card,230.32,2024-06-23
8210,9680,paypal,2720.67,2024-08-28
8211,9681,bank_transfer,2043.06,2024-09-27
8212,9683,gift_card,2965.29,2025-02-15
8213,9685,credit_card,635.26,2024-08-19
8214,9686,credit_card,2315.45,2024-11-03
8215,9688,paypal,4071.94,2024-05-16
8216,9689,bank_transfer,322.49,2024-09-26
8217,9690,credit_card,341.65,2024-05-22
8218,9691,paypal,2507.16,2025-03-05
8219,9692,paypal,656.85,2024-10-01
8220,9693,paypal,5671.26,2024-05-27
8221,9694,gift_card,3122.89,2024-10-17
8222,9696,gift_card,2711.67,2025-01-08
8223,9697,bank_transfer,6843.96,2024-08-04
8224,9698,bank_transfer,2704.49,2024-11-08
8225,9699,paypal,4168.19,2025-04-21
8226,9700,bank_transfer,1537.14,2024-10-23
8227,9702,paypal,1195.17,2024-11-26
8228,9703,gift_card,1875.81,2025-04-10
8229,9704,gift_card,431.55,2024-12-30
8230,9705,credit_card,3438.2,2024-07-05
8231,9707,paypal,1123.04,2024-08-09
8232,9708,credit_card,1440.33,2024-06-20
8233,9710,bank_transfer,2805.7,2024-06-16
8234,9711,paypal,2791.32,2024-05-18
8235,9712,gift_card,431.6,2024-05-27
8236,9713,credit_card,2143.36,2024-10-26
8237,9714,bank_transfer,392.82,2024-07-02
8238,9715,paypal,1993.44,2025-03-12
8239,9716,gift_card,3883.39,2024-12-23
8240,9717,gift_card,2387.98,2024-05-11
8241,9718,paypal,5344.59,2024-11-12
8242,9719,bank_transfer,1888.52,2025-01-13
8243,9721,gift_card,1027.17,2024-11-02
8244,9722,credit_card,1322.58,2024-12-31
8245,9725,bank_transfer,1998.26,2024-11-27
8246,9726,paypal,2439.91,2025-02-07
8247,9728,paypal,1613.15,2025-02-07
8248,9729,bank_transfer,405.95,2024-06-12
8249,9730,credit_card,3358.25,2025-01-10
8250,9731,gift_card,2171.85,2024-06-07
8251,9732,gift_card,636.75,2024-10-25
8252,9733,credit_card,3593.5,2024-05-25
8253,9734,paypal,1553.9,2025-02-10
8254,9735,bank_transfer,3026.54,2024-09-12
8255,9736,credit_card,3037.07,2025-02-24
8256,9737,gift_card,5052.38,2024-10-01
8257,9739,gift_card,3660.57,2024-10-29
8258,9740,credit_card,1179.47,2025-01-03
8259,9741,credit_card,4017.03,2025-04-03
8260,9742,credit_card,5826.42,2025-01-19
8261,9743,credit_card,2831.09,2024-10-15
8262,9744,bank_transfer,1521.89,2025-02-15
8263,9745,bank_transfer,6678.23,2024-09-08
8264,9746,credit_card,959.92,2024-11-29
8265,9747,credit_card,2315.68,2025-01-02
8266,9748,bank_transfer,439.52,2024-09-22
8267,9749,bank_transfer,864.33,2024-10-24
8268,9751,credit_card,2489.45,2024-09-19
8269,9752,credit_card,1609.7,2024-10-24
8270,9753,bank_transfer,5385.19,2024-12-18
8271,9754,paypal,2197.3,2024-05-12
8272,9757,paypal,3888.87,2025-03-11
8273,9758,gift_card,252.45,2025-02-11
8274,9762,bank_transfer,837.5,2024-10-29
8275,9763,bank_transfer,3538.13,2025-04-05
8276,9764,gift_card,380.43,2025-02-08
8277,9765,paypal,3523.66,2024-09-04
8278,9766,credit_card,1194.14,2025-01-01
8279,9768,paypal,1610.93,2025-02-17
8280,9769,credit_card,1139.85,2025-02-10
8281,9770,gift_card,2889.65,2025-04-26
8282,9771,bank_transfer,575.4,2024-08-19
8283,9772,gift_card,1284.36,2025-02-24
8284,9773,credit_card,4493.76,2024-11-08
8285,9774,gift_card,3161.83,2025-04-28
8286,9775,credit_card,1150.16,2024-12-23
8287,9776,gift_card,2225.06,2024-06-03
8288,9777,bank_transfer,1511.04,2025-03-20
8289,9778,bank_transfer,454.92,2024-05-10
8290,9779,paypal,3748.84,2025-03-15
8291,9780,bank_transfer,1312.63,2024-12-13
8292,9781,bank_transfer,4437.75,2025-02-20
