order_id,customer_id,order_date,status
11928,1357,2024-05-30,cancelled
11929,1339,2024-08-04,cancelled
11930,2441,2025-02-14,returned
11931,1160,2024-05-21,completed
11932,3139,2024-10-29,returned
11933,1782,2024-07-09,completed
11934,947,2025-04-09,cancelled
11935,1514,2024-11-02,completed
11936,3376,2024-12-19,cancelled
11937,2558,2025-01-15,returned
11938,1197,2024-05-03,completed
11939,2807,2025-03-21,completed
11940,1783,2024-12-13,returned
11941,930,2024-09-21,returned
11942,1869,2024-10-18,completed
11943,3366,2025-04-25,returned
11944,2278,2024-07-08,returned
11945,404,2024-06-05,returned
11946,3056,2024-11-10,completed
11947,1224,2024-08-04,returned
11948,302,2024-08-11,returned
11949,3308,2024-12-10,completed
11950,1489,2024-05-14,returned
11951,1982,2025-03-28,completed
11952,3349,2024-05-17,cancelled
11953,2805,2024-08-09,cancelled
11954,2940,2024-10-26,returned
11955,2618,2025-04-01,cancelled
11956,2120,2024-09-19,returned
11957,1145,2024-05-23,completed
11958,1971,2025-01-16,completed
11959,3037,2025-01-07,completed
11960,1923,2024-06-19,cancelled
11961,1897,2024-09-18,returned
11962,1390,2024-08-26,cancelled
11963,2624,2025-04-09,completed
11964,386,2025-01-30,cancelled
11965,74,2025-03-15,completed
11966,185,2025-03-02,cancelled
11967,2184,2024-12-11,completed
11968,2259,2025-01-09,returned
11969,3409,2024-11-16,returned
11970,9,2024-11-08,returned
11971,1359,2024-10-12,cancelled
11972,2209,2024-05-29,cancelled
11973,3469,2025-02-23,returned
11974,1220,2024-07-10,returned
11975,3347,2024-06-07,returned
11976,2574,2024-09-28,returned
11977,1538,2025-03-29,cancelled
11978,1837,2024-12-25,cancelled
11979,347,2024-08-17,cancelled
11980,1849,2025-01-29,cancelled
11981,2234,2024-07-11,returned
11982,2956,2024-09-14,completed
11983,2051,2025-03-09,completed
11984,30,2024-12-13,completed
11985,1263,2025-03-20,returned
11986,863,2025-02-18,cancelled
11987,1954,2025-04-23,returned
11988,3122,2024-09-21,returned
11989,47,2024-10-07,completed
11990,3114,2024-05-07,cancelled
11991,327,2024-10-10,returned
11992,3137,2024-10-30,completed
11993,2213,2025-01-28,cancelled
11994,1476,2024-08-04,returned
11995,1926,2024-12-22,returned
11996,2266,2024-12-20,completed
11997,1978,2024-06-03,cancelled
11998,1252,2024-07-11,cancelled
11999,1291,2024-09-27,returned
12000,1617,2024-06-29,returned
12001,2020,2024-11-19,returned
12002,165,2025-02-01,completed
12003,490,2024-08-06,cancelled
12004,2660,2024-06-18,returned
12005,3297,2024-11-17,cancelled
12006,1106,2024-05-04,cancelled
12007,305,2024-10-27,cancelled
12008,3225,2025-01-31,returned
12009,1161,2025-04-29,cancelled
12010,308,2024-11-20,returned
12011,1685,2025-02-14,cancelled
12012,53,2025-04-25,completed
12013,2543,2024-11-25,completed
12014,2442,2024-09-09,cancelled
12015,798,2024-11-27,cancelled
12016,1599,2024-08-21,completed
12017,940,2025-01-23,cancelled
12018,1776,2024-07-20,completed
12019,233,2024-06-25,cancelled
12020,903,2024-08-29,completed
12021,1349,2024-11-12,cancelled
12022,2901,2024-12-24,returned
12023,2598,2024-06-27,returned
12024,1972,2024-12-15,returned
12025,1221,2024-05-25,cancelled
12026,3361,2024-09-01,returned
12027,16,2024-09-30,completed
12028,2275,2025-04-26,cancelled
12029,2917,2024-11-27,returned
12030,801,2025-04-10,returned
12031,3273,2025-02-12,completed
12032,568,2025-04-10,completed
12033,3086,2025-01-03,returned
12034,1855,2024-12-16,returned
12035,1067,2024-07-02,returned
12036,709,2024-07-26,cancelled
12037,167,2025-02-09,completed
12038,3290,2024-05-21,returned
12039,1987,2024-07-05,returned
12040,601,2025-01-18,cancelled
12041,2175,2024-12-24,returned
12042,2171,2025-03-26,completed
12043,403,2024-12-02,completed
12044,2542,2025-02-13,cancelled
12045,1504,2024-07-06,completed
12046,1900,2025-04-12,returned
12047,3115,2024-12-06,completed
12048,978,2025-04-08,cancelled
12049,2168,2024-06-11,cancelled
12050,1993,2024-10-25,returned
12051,2617,2024-08-12,completed
12052,3034,2024-07-24,completed
12053,3377,2024-08-18,returned
12054,2623,2024-07-06,returned
12055,1403,2025-03-29,returned
12056,2710,2025-04-25,completed
12057,3346,2025-01-11,cancelled
12058,711,2025-02-06,cancelled
12059,2543,2025-04-23,cancelled
12060,1275,2024-06-23,completed
12061,1803,2025-01-06,completed
12062,2449,2024-08-26,cancelled
12063,2952,2024-12-23,cancelled
12064,2687,2024-12-19,returned
12065,728,2024-08-21,cancelled
12066,1315,2024-08-30,cancelled
12067,1905,2024-08-07,completed
12068,2007,2024-11-26,completed
12069,927,2025-01-05,cancelled
12070,543,2025-01-04,cancelled
12071,978,2024-05-13,returned
12072,1586,2024-05-27,returned
12073,1181,2024-07-27,cancelled
12074,1718,2025-01-08,cancelled
12075,2054,2024-07-05,returned
12076,872,2024-05-13,returned
12077,766,2024-07-12,returned
12078,642,2024-12-21,cancelled
12079,1270,2024-07-18,cancelled
12080,3274,2024-12-23,returned
12081,24,2024-08-09,completed
12082,673,2025-03-25,completed
12083,3292,2024-12-12,returned
12084,1146,2025-03-03,returned
12085,586,2024-12-09,cancelled
12086,3365,2024-07-27,cancelled
12087,151,2025-02-07,returned
12088,3192,2025-02-16,returned
12089,1506,2024-11-05,cancelled
12090,1645,2024-11-30,cancelled
12091,2887,2024-05-17,completed
12092,2821,2024-07-11,cancelled
12093,2043,2024-05-15,cancelled
12094,3253,2024-11-10,returned
12095,3090,2025-02-08,cancelled
12096,2927,2024-05-29,returned
12097,3125,2025-01-20,cancelled
12098,2052,2024-07-16,returned
12099,3196,2024-12-17,returned
12100,1748,2025-04-08,completed
12101,86,2025-02-22,completed
12102,1993,2025-03-18,returned
12103,2455,2024-05-03,cancelled
12104,324,2024-12-09,returned
12105,828,2024-10-01,completed
12106,2141,2024-09-19,cancelled
12107,1153,2024-12-25,completed
12108,863,2024-08-03,returned
12109,68,2024-05-05,completed
12110,1359,2024-12-02,returned
12111,124,2025-03-07,completed
12112,2968,2024-12-28,returned
12113,3400,2024-10-08,completed
12114,3377,2024-11-17,returned
12115,2446,2024-08-07,cancelled
12116,2665,2024-10-08,returned
12117,3020,2024-06-06,returned
12118,2468,2024-10-11,returned
12119,1076,2024-05-20,completed
12120,2085,2025-04-19,completed
12121,3406,2024-08-03,completed
12122,2028,2024-07-15,cancelled
12123,956,2024-10-10,returned
12124,2897,2024-09-24,cancelled
12125,643,2024-12-03,cancelled
12126,307,2025-04-16,returned
12127,2813,2024-10-06,cancelled
12128,1207,2024-06-24,returned
12129,2628,2024-08-05,completed
12130,2705,2024-11-12,returned
12131,1096,2024-05-07,completed
12132,673,2025-03-23,returned
12133,3204,2024-12-04,completed
12134,104,2024-09-17,cancelled
12135,1578,2024-06-14,completed
12136,848,2025-02-12,returned
12137,390,2024-09-16,completed
12138,3441,2024-05-20,returned
12139,1131,2025-04-13,completed
12140,2999,2024-06-15,completed
12141,2795,2024-11-13,completed
12142,2850,2024-07-07,returned
12143,1391,2024-09-27,cancelled
12144,1378,2024-07-12,completed
12145,2897,2024-10-02,cancelled
12146,727,2025-01-27,cancelled
12147,3243,2025-01-20,cancelled
12148,2762,2025-04-16,returned
12149,2957,2024-12-11,returned
12150,501,2024-06-12,cancelled
12151,2047,2024-08-05,returned
12152,283,2025-04-01,cancelled
12153,872,2024-12-09,returned
12154,224,2025-02-15,returned
12155,2055,2024-10-06,returned
12156,686,2024-07-11,completed
12157,1301,2025-01-26,completed
12158,2911,2024-06-06,returned
12159,74,2024-07-29,completed
12160,2190,2024-06-04,completed
12161,449,2024-05-25,completed
12162,392,2024-05-07,returned
12163,906,2025-04-09,cancelled
12164,1773,2024-07-20,completed
12165,2617,2024-07-28,completed
12166,461,2025-02-06,returned
12167,2842,2024-12-06,completed
12168,1946,2024-10-11,returned
12169,1461,2025-03-22,returned
12170,2787,2024-05-13,cancelled
12171,2762,2024-12-07,completed
12172,601,2025-01-31,completed
12173,13,2024-06-30,completed
12174,2930,2024-08-31,returned
12175,61,2024-09-18,cancelled
12176,2437,2025-04-21,completed
12177,2113,2024-05-29,returned
12178,1732,2024-05-21,returned
12179,22,2024-05-18,cancelled
12180,1083,2024-11-27,cancelled
12181,183,2024-12-04,cancelled
12182,2250,2025-05-01,returned
12183,1220,2025-02-10,cancelled
12184,595,2025-03-05,returned
12185,248,2024-08-30,returned
12186,1008,2025-01-25,completed
12187,371,2024-06-07,returned
12188,1710,2025-03-30,returned
12189,2624,2025-01-10,completed
12190,2206,2025-01-26,completed
12191,1884,2024-08-15,returned
12192,1361,2025-03-09,cancelled
12193,1093,2024-05-19,completed
12194,1935,2024-11-24,cancelled
12195,2572,2025-03-07,returned
12196,845,2025-01-12,returned
12197,1200,2024-10-14,completed
12198,1228,2024-11-27,returned
12199,956,2024-06-07,cancelled
12200,1926,2024-10-01,cancelled
12201,3127,2025-03-09,cancelled
12202,2428,2025-04-17,returned
12203,1350,2025-02-22,cancelled
12204,952,2024-11-22,completed
12205,93,2025-01-20,completed
12206,2606,2025-05-01,cancelled
12207,676,2024-08-30,cancelled
12208,1697,2025-02-09,cancelled
12209,1387,2025-04-23,returned
12210,1495,2025-04-29,completed
12211,470,2024-08-21,returned
12212,2954,2024-07-20,cancelled
12213,1289,2024-09-14,cancelled
12214,2204,2024-08-13,completed
12215,503,2025-03-09,completed
12216,1880,2024-06-08,cancelled
12217,1183,2024-08-02,returned
12218,2572,2024-10-02,returned
12219,2198,2025-03-16,returned
12220,3306,2024-11-23,cancelled
12221,2602,2024-08-01,returned
12222,1329,2024-09-23,returned
12223,2990,2025-04-28,returned
12224,3073,2024-08-11,returned
12225,485,2024-05-21,returned
12226,2539,2025-02-08,returned
12227,3269,2024-08-26,cancelled
12228,2533,2024-07-19,completed
12229,1320,2025-04-05,completed
12230,324,2025-04-03,completed
12231,756,2024-07-31,cancelled
12232,2616,2025-03-31,returned
12233,2903,2024-08-28,cancelled
12234,365,2024-05-02,completed
12235,2801,2024-06-16,cancelled
12236,2441,2025-03-10,returned
12237,2120,2025-03-10,completed
12238,2246,2024-08-05,cancelled
12239,120,2024-11-11,cancelled
12240,3042,2025-03-23,completed
12241,2840,2024-06-02,returned
12242,2745,2024-12-31,completed
12243,1186,2024-05-15,returned
12244,1858,2024-07-14,returned
12245,2326,2024-11-18,completed
12246,1226,2024-10-08,completed
12247,2192,2024-05-30,returned
12248,1133,2024-10-07,returned
12249,2599,2024-06-21,completed
12250,3267,2025-03-17,cancelled
12251,1602,2025-01-18,returned
12252,2887,2024-12-22,returned
12253,723,2024-07-29,completed
12254,3159,2024-11-12,returned
12255,377,2025-02-19,returned
12256,2528,2024-05-25,returned
12257,393,2025-01-11,returned
12258,1729,2025-02-04,returned
12259,2057,2024-09-30,cancelled
12260,912,2024-06-06,cancelled
12261,3458,2025-02-26,returned
12262,2390,2024-07-10,returned
12263,3186,2024-08-26,cancelled
12264,1716,2024-09-26,completed
12265,2586,2024-08-03,cancelled
12266,329,2025-04-25,cancelled
12267,1335,2025-01-26,cancelled
12268,800,2024-09-13,cancelled
12269,364,2024-08-02,returned
12270,1580,2024-08-07,cancelled
12271,771,2025-01-20,cancelled
12272,3387,2024-05-24,returned
12273,3240,2025-04-16,cancelled
12274,777,2025-01-09,returned
12275,2621,2024-11-20,returned
12276,1987,2024-09-07,returned
12277,1910,2024-05-13,returned
12278,1528,2024-09-20,completed
12279,3024,2024-11-21,cancelled
12280,161,2024-11-10,returned
12281,3039,2024-05-22,returned
12282,1590,2024-12-18,completed
12283,3400,2025-02-28,returned
12284,1998,2025-01-19,returned
12285,2141,2024-10-28,returned
12286,3240,2024-10-15,cancelled
12287,2076,2024-08-02,returned
12288,2633,2024-09-16,completed
12289,89,2025-02-10,completed
12290,114,2024-12-22,completed
12291,1311,2024-08-01,returned
12292,395,2024-06-30,cancelled
12293,323,2024-09-16,returned
12294,265,2025-04-26,returned
12295,2981,2025-01-12,completed
12296,3433,2024-09-21,completed
12297,3302,2025-04-01,returned
12298,2286,2024-10-27,completed
12299,903,2024-05-29,cancelled
12300,2894,2025-01-23,completed
12301,2126,2025-03-24,returned
12302,1634,2025-02-16,returned
12303,2388,2024-06-20,completed
12304,1743,2025-02-16,returned
12305,3112,2024-12-16,returned
12306,2983,2024-06-17,returned
12307,2531,2024-12-22,cancelled
12308,2928,2025-02-20,cancelled
12309,2730,2025-02-21,completed
12310,3329,2025-01-28,cancelled
12311,1831,2024-06-04,returned
12312,2364,2025-02-20,returned
12313,234,2024-10-13,returned
12314,1214,2024-09-27,cancelled
12315,1448,2025-03-29,cancelled
12316,127,2024-12-25,cancelled
12317,404,2024-12-02,returned
12318,34,2024-08-11,returned
12319,3106,2025-04-16,completed
12320,107,2024-07-13,cancelled
12321,1928,2025-04-27,cancelled
12322,152,2024-12-07,cancelled
12323,2849,2024-10-20,completed
12324,2587,2024-08-30,returned
12325,1738,2024-08-29,cancelled
12326,2506,2025-04-13,completed
12327,911,2024-09-29,cancelled
12328,3468,2024-08-27,completed
12329,2755,2025-04-27,returned
12330,2328,2024-07-07,completed
12331,1437,2024-05-22,returned
12332,1821,2024-12-23,cancelled
12333,1100,2025-02-20,completed
12334,400,2025-04-19,returned
12335,3375,2024-07-17,completed
12336,203,2025-01-19,returned
12337,3161,2025-04-05,returned
12338,887,2024-06-12,completed
12339,995,2024-07-11,returned
12340,1893,2024-10-24,returned
12341,798,2024-05-19,completed
12342,3466,2024-12-02,returned
12343,3133,2024-08-24,cancelled
12344,7,2025-01-17,returned
12345,2746,2024-05-22,returned
12346,1595,2025-03-29,cancelled
12347,431,2024-06-03,returned
12348,1917,2024-12-03,completed
12349,1230,2024-11-21,returned
12350,2072,2024-12-22,returned
12351,936,2024-11-09,returned
12352,2549,2024-05-13,returned
12353,2556,2025-02-23,completed
12354,2937,2025-02-09,returned
12355,455,2024-06-07,returned
12356,2635,2024-07-09,returned
12357,1929,2024-06-22,completed
12358,2178,2025-02-24,returned
12359,2456,2025-01-06,cancelled
12360,712,2025-04-17,returned
12361,2170,2024-09-12,returned
12362,1662,2024-11-05,returned
12363,2017,2024-12-05,cancelled
12364,1947,2024-11-09,completed
12365,1911,2024-10-27,returned
12366,819,2025-02-24,completed
12367,109,2024-11-18,completed
12368,1054,2025-01-20,returned
12369,1882,2025-02-23,returned
12370,827,2025-02-23,cancelled
12371,1481,2025-03-08,returned
12372,2956,2024-10-22,completed
12373,3058,2024-07-23,cancelled
12374,69,2024-06-10,cancelled
12375,662,2024-08-02,completed
12376,692,2025-02-03,cancelled
12377,665,2025-02-05,cancelled
12378,157,2024-09-07,completed
12379,1026,2024-10-29,returned
12380,142,2024-08-30,returned
12381,1898,2025-01-06,cancelled
12382,2059,2024-12-29,completed
12383,1307,2024-10-24,cancelled
12384,1484,2024-05-29,cancelled
12385,306,2025-03-22,cancelled
12386,2719,2024-07-04,completed
12387,1141,2024-12-19,returned
12388,3456,2024-10-27,returned
12389,1990,2024-09-10,completed
12390,2455,2024-08-02,cancelled
12391,1276,2025-04-28,returned
12392,523,2025-01-30,cancelled
12393,2434,2024-08-30,completed
12394,28,2024-11-20,returned
12395,975,2025-01-06,cancelled
12396,14,2024-10-26,cancelled
12397,342,2024-10-24,completed
12398,3278,2024-05-05,completed
12399,118,2024-11-23,returned
12400,2817,2025-04-22,cancelled
12401,2704,2024-09-07,returned
12402,2239,2024-08-20,cancelled
12403,166,2025-03-17,completed
12404,1404,2024-12-28,returned
12405,1985,2024-10-26,cancelled
12406,1834,2024-12-27,cancelled
12407,891,2025-02-24,cancelled
12408,495,2025-03-20,completed
12409,3399,2024-09-09,returned
12410,1051,2025-01-28,completed
12411,2389,2025-03-31,completed
12412,823,2025-02-19,cancelled
12413,3063,2024-06-16,returned
12414,1628,2025-04-24,cancelled
12415,3201,2024-07-22,completed
12416,1227,2024-06-18,returned
12417,769,2024-06-21,completed
12418,807,2024-12-29,returned
12419,2464,2025-03-22,cancelled
12420,2428,2025-03-25,completed
12421,2604,2024-08-04,returned
12422,1750,2025-02-20,returned
12423,3117,2025-02-02,completed
12424,1915,2024-05-30,cancelled
12425,1294,2024-05-19,cancelled
12426,638,2024-06-30,cancelled
12427,2689,2025-01-27,cancelled
12428,3444,2024-10-30,cancelled
12429,900,2024-11-02,completed
12430,2862,2024-08-09,completed
12431,2102,2024-11-20,cancelled
12432,482,2024-10-20,cancelled
12433,74,2024-07-09,completed
12434,2788,2024-06-19,completed
12435,1181,2024-11-04,returned
12436,1916,2024-05-04,completed
12437,544,2025-01-08,cancelled
12438,139,2024-09-12,cancelled
12439,1817,2024-12-28,returned
12440,227,2024-12-20,completed
12441,1462,2025-01-25,completed
12442,1421,2025-03-27,cancelled
12443,1347,2025-04-14,cancelled
12444,2322,2025-02-27,cancelled
12445,2247,2024-12-15,returned
12446,96,2024-08-10,returned
12447,2119,2024-12-20,completed
12448,2644,2025-01-07,completed
12449,885,2024-12-01,returned
12450,607,2025-04-08,returned
12451,2750,2025-02-16,cancelled
12452,1246,2025-02-17,completed
12453,997,2025-02-04,returned
12454,444,2025-01-24,completed
12455,365,2025-04-04,returned
12456,874,2025-03-01,completed
12457,3002,2024-11-07,returned
12458,1394,2025-03-09,cancelled
12459,1483,2024-12-13,cancelled
12460,1615,2024-09-28,returned
12461,1719,2024-10-20,completed
12462,1562,2024-11-23,completed
12463,2138,2024-08-02,completed
12464,774,2024-09-06,completed
12465,1656,2024-10-08,completed
12466,2006,2024-08-04,returned
12467,2861,2024-12-29,completed
12468,1512,2024-06-23,completed
12469,3305,2024-12-01,completed
12470,471,2024-07-25,returned
12471,536,2025-04-05,returned
12472,1574,2025-03-27,cancelled
12473,631,2025-03-02,cancelled
12474,2237,2024-07-15,returned
12475,1810,2025-01-07,completed
12476,1509,2024-05-20,returned
12477,1882,2025-04-02,returned
12478,1452,2025-01-25,cancelled
12479,2596,2024-06-06,cancelled
12480,3207,2024-12-18,returned
12481,1245,2024-10-26,completed
12482,2310,2024-05-06,completed
12483,3423,2024-08-21,returned
12484,16,2024-12-07,cancelled
12485,2918,2024-07-14,returned
12486,1783,2024-08-12,returned
12487,2189,2025-04-17,returned
12488,2259,2024-12-06,completed
12489,2955,2024-07-03,completed
12490,2702,2025-02-07,completed
12491,2607,2025-03-24,cancelled
12492,3280,2024-10-18,completed
12493,973,2024-06-17,completed
12494,2886,2024-10-28,completed
12495,2111,2024-11-26,completed
12496,2318,2024-11-04,returned
12497,2949,2024-05-29,completed
12498,1944,2024-12-17,completed
12499,2406,2024-12-29,completed
12500,2157,2024-09-20,cancelled
12501,141,2024-06-11,completed
12502,3144,2025-03-08,returned
12503,1002,2024-07-17,completed
12504,2632,2024-09-05,returned
12505,1635,2024-08-14,cancelled
12506,2658,2024-07-28,completed
12507,2710,2024-06-01,returned
12508,1418,2024-09-03,returned
12509,707,2024-12-31,cancelled
12510,1709,2024-06-21,returned
12511,2079,2025-01-17,cancelled
12512,2522,2025-01-11,cancelled
12513,276,2024-06-02,completed
12514,369,2024-07-31,completed
12515,2083,2024-11-04,completed
12516,2767,2024-11-16,returned
12517,2979,2024-12-09,completed
12518,1251,2024-12-03,returned
12519,1862,2025-04-14,completed
12520,8,2024-06-25,cancelled
12521,2803,2025-02-21,completed
12522,3120,2025-02-04,returned
12523,1442,2024-08-16,returned
12524,1153,2024-11-21,returned
12525,540,2025-02-07,completed
12526,1129,2025-02-25,returned
12527,2118,2024-06-04,cancelled
12528,2045,2024-12-30,cancelled
12529,27,2025-01-18,cancelled
12530,1108,2025-02-15,returned
12531,2870,2025-04-19,cancelled
12532,30,2025-03-18,returned
12533,999,2025-02-24,completed
12534,527,2025-03-26,cancelled
12535,3338,2024-06-08,returned
12536,1126,2025-02-28,cancelled
12537,2112,2024-12-27,cancelled
12538,161,2024-10-20,returned
12539,475,2025-04-20,returned
12540,3435,2024-06-08,cancelled
12541,956,2024-05-22,returned
12542,2536,2025-04-04,cancelled
12543,2258,2024-05-25,completed
12544,1379,2025-02-12,completed
12545,2074,2024-09-17,returned
12546,3440,2025-03-19,returned
12547,1688,2024-05-28,completed
12548,1248,2025-01-02,completed
12549,524,2024-10-14,cancelled
12550,1139,2024-09-17,cancelled
12551,38,2024-07-23,returned
12552,2193,2024-12-15,completed
12553,1197,2024-12-19,completed
12554,2906,2025-01-16,completed
12555,2948,2024-10-27,completed
12556,3460,2025-03-28,completed
12557,3198,2025-02-19,returned
12558,423,2025-01-07,completed
12559,2070,2025-01-24,completed
12560,2637,2024-11-19,returned
12561,1608,2024-08-03,completed
12562,545,2025-03-26,returned
12563,424,2024-09-19,cancelled
12564,2978,2024-05-04,completed
12565,1250,2025-01-25,cancelled
12566,2649,2024-09-11,returned
12567,3255,2024-09-12,cancelled
12568,463,2024-06-25,completed
12569,1542,2024-08-21,returned
12570,2296,2024-07-11,completed
12571,941,2025-02-22,cancelled
12572,2334,2024-11-17,cancelled
12573,51,2024-12-30,cancelled
12574,3161,2024-09-22,returned
12575,253,2024-10-10,returned
12576,2759,2025-04-23,returned
12577,2686,2024-12-10,completed
12578,1525,2024-12-14,returned
12579,293,2025-04-01,completed
12580,1794,2025-02-28,completed
12581,577,2024-09-21,returned
12582,2929,2025-01-23,returned
12583,399,2024-05-25,completed
12584,335,2025-05-01,completed
12585,1529,2025-04-30,cancelled
12586,3100,2024-05-22,cancelled
12587,1265,2024-09-30,cancelled
12588,1340,2025-03-21,cancelled
12589,2449,2024-08-26,returned
12590,3008,2025-04-17,cancelled
12591,411,2024-06-20,returned
12592,3054,2024-06-06,cancelled
12593,131,2024-05-30,cancelled
12594,485,2025-03-26,completed
12595,27,2024-10-19,returned
12596,868,2024-08-16,completed
12597,2977,2024-05-23,cancelled
12598,819,2025-01-25,returned
12599,3315,2024-11-12,cancelled
12600,2858,2024-12-23,returned
12601,662,2025-04-03,returned
12602,1193,2025-01-14,cancelled
12603,347,2024-10-20,cancelled
12604,2888,2025-03-03,completed
12605,2253,2024-05-19,completed
12606,2166,2024-06-02,completed
12607,737,2024-09-15,cancelled
12608,2921,2024-12-01,cancelled
12609,1914,2024-10-18,returned
12610,24,2025-04-05,returned
12611,3321,2025-04-05,returned
12612,3260,2025-02-05,completed
12613,3080,2024-07-03,cancelled
12614,1329,2024-05-08,cancelled
12615,3372,2024-05-06,completed
12616,1204,2025-04-13,cancelled
12617,2711,2025-04-23,completed
12618,3458,2025-03-22,cancelled
12619,3009,2025-03-13,returned
12620,882,2024-08-24,cancelled
12621,449,2025-02-05,cancelled
12622,1207,2024-05-25,cancelled
12623,1580,2025-04-19,returned
12624,2272,2025-01-30,completed
12625,2427,2024-06-13,cancelled
12626,2226,2025-02-18,completed
12627,43,2025-03-25,returned
12628,2136,2024-11-20,completed
12629,882,2024-05-07,returned
12630,3298,2024-09-13,cancelled
12631,673,2024-11-23,completed
12632,2025,2024-06-22,returned
12633,290,2024-08-28,returned
12634,1482,2024-05-11,completed
12635,130,2024-11-01,cancelled
12636,1585,2024-05-21,cancelled
12637,3127,2024-11-06,completed
12638,1280,2025-01-31,returned
12639,2052,2025-04-09,completed
12640,1702,2024-08-03,returned
12641,555,2025-03-05,completed
12642,3108,2025-01-05,completed
12643,2976,2024-12-09,returned
12644,1759,2024-08-08,completed
12645,2200,2024-06-06,cancelled
12646,1270,2024-07-12,completed
12647,1302,2024-08-25,returned
12648,1190,2025-03-17,completed
12649,188,2025-02-05,cancelled
12650,5,2024-05-08,completed
12651,1002,2024-06-23,returned
12652,765,2025-02-23,completed
12653,3056,2024-09-26,completed
12654,3460,2024-11-23,completed
12655,660,2024-11-29,cancelled
12656,2216,2024-09-02,completed
12657,3357,2024-07-05,cancelled
12658,2692,2025-04-04,returned
12659,674,2024-10-01,cancelled
12660,1029,2025-01-30,returned
12661,2307,2025-01-25,cancelled
12662,2029,2024-11-15,returned
12663,899,2025-01-27,returned
12664,2300,2025-04-27,returned
12665,2220,2024-06-17,cancelled
12666,1041,2024-09-08,returned
12667,2100,2024-08-16,returned
12668,3202,2024-12-01,completed
12669,967,2024-05-28,cancelled
12670,758,2024-08-03,cancelled
12671,1887,2025-03-28,returned
12672,1040,2025-02-17,returned
12673,147,2024-08-04,returned
12674,1398,2024-12-04,returned
12675,2297,2024-08-20,completed
12676,399,2025-04-20,returned
12677,503,2024-06-07,cancelled
12678,405,2024-09-22,completed
12679,560,2024-07-17,completed
12680,2036,2024-07-19,returned
12681,1575,2024-05-15,completed
12682,1806,2024-10-15,cancelled
12683,429,2024-07-03,returned
12684,100,2024-05-23,completed
12685,830,2024-07-06,completed
12686,2735,2025-01-08,returned
12687,1951,2025-02-09,completed
12688,1478,2024-11-17,returned
12689,2029,2024-08-18,completed
12690,2602,2024-12-27,completed
12691,171,2024-05-17,returned
12692,152,2024-09-30,returned
12693,1027,2024-09-17,returned
12694,897,2025-02-22,completed
12695,1735,2024-09-16,completed
12696,192,2024-08-23,completed
12697,2988,2025-01-18,completed
12698,2111,2025-04-27,completed
12699,1789,2024-10-08,completed
12700,168,2024-07-23,cancelled
12701,1672,2025-04-26,cancelled
12702,1111,2024-12-09,returned
12703,3011,2025-04-21,cancelled
12704,1878,2024-11-23,cancelled
12705,2402,2024-10-12,completed
12706,2038,2025-02-01,completed
12707,1537,2025-01-05,returned
12708,820,2024-11-03,returned
12709,1433,2024-11-17,returned
12710,1200,2025-02-07,completed
12711,1856,2024-08-24,cancelled
12712,2619,2025-04-24,cancelled
12713,3461,2024-12-18,cancelled
12714,3270,2024-11-07,returned
12715,2362,2024-09-09,completed
12716,3059,2025-04-29,cancelled
12717,45,2024-12-19,completed
12718,3048,2025-02-10,returned
12719,2603,2025-04-11,completed
12720,792,2024-06-09,returned
12721,854,2024-11-02,cancelled
12722,3100,2024-11-15,returned
12723,1230,2024-08-09,cancelled
12724,1218,2024-08-24,returned
12725,1346,2024-08-03,completed
12726,2370,2024-11-03,returned
12727,98,2024-06-16,cancelled
12728,979,2024-08-27,cancelled
12729,2051,2024-11-13,cancelled
12730,1485,2024-09-08,returned
12731,3430,2024-07-04,completed
12732,1586,2024-12-11,completed
12733,2844,2025-03-28,completed
12734,1952,2024-10-30,completed
12735,2783,2024-08-05,cancelled
12736,1559,2024-11-18,returned
12737,25,2024-09-25,cancelled
12738,1164,2024-10-22,returned
12739,197,2025-04-24,cancelled
12740,2399,2025-04-12,returned
12741,2552,2024-07-22,returned
12742,2400,2024-05-25,cancelled
12743,2665,2024-10-11,cancelled
12744,108,2024-05-21,completed
12745,2781,2024-10-01,completed
12746,2739,2025-03-05,cancelled
12747,374,2025-04-02,cancelled
12748,3301,2024-05-20,cancelled
12749,500,2024-08-20,cancelled
12750,2708,2024-07-21,returned
12751,2477,2024-09-14,completed
12752,801,2024-11-23,completed
12753,3037,2025-01-08,cancelled
12754,330,2024-06-19,cancelled
12755,2192,2024-07-12,returned
12756,166,2025-01-27,completed
12757,1802,2025-03-29,completed
12758,2527,2024-10-24,cancelled
12759,792,2024-10-29,cancelled
12760,2018,2024-06-09,cancelled
12761,1898,2024-06-24,completed
12762,2840,2025-03-02,returned
12763,320,2024-06-26,cancelled
12764,2175,2025-01-15,cancelled
12765,2835,2025-02-07,cancelled
12766,1959,2025-03-14,returned
12767,2319,2024-07-04,cancelled
12768,2604,2024-09-08,completed
12769,671,2024-09-08,cancelled
12770,172,2024-11-24,cancelled
12771,261,2024-10-04,cancelled
12772,1873,2025-01-10,cancelled
12773,1945,2024-11-11,completed
12774,3371,2025-03-24,returned
12775,2371,2025-03-03,completed
12776,1471,2024-12-07,returned
12777,1065,2024-11-16,cancelled
12778,2660,2024-07-07,returned
12779,2876,2024-10-18,returned
12780,2731,2025-03-09,completed
12781,985,2024-05-29,completed
12782,1021,2024-09-29,returned
